0.6785880749	0.1762354251
0.6795890291	0.1756281002
0.6805903522	0.1750209989
0.6815913005	0.174414571
0.6825923463	0.1738085293
0.6835936242	0.1732027914
0.6845952689	0.1725972752
0.6855961635	0.1719926549
0.6865974237	0.1713882552
0.6875983946	0.1707844703
0.6885995083	0.1701810389
0.689600986	0.1695778266
0.6906018299	0.1689754336
0.6916030367	0.1683732588
0.6926040693	0.1677716243
0.6936051583	0.1671703906
0.6946066087	0.1665693738
0.6956081144	0.165968757
0.6966087417	0.1653690985
0.6976097286	0.1647696554
0.6986107311	0.1641706328
0.6996120925	0.1635718247
0.7006128849	0.1629737848
0.7016140349	0.1623759585
0.7026149662	0.161778689
0.7036162542	0.1611816322
0.7046173934	0.1605850886
0.7056187329	0.1599888495
0.7066196879	0.159393262
0.7076209976	0.1587978854
0.708622233	0.158202974
0.7096231569	0.1576086676
0.7106242107	0.1570147032
0.7116250435	0.1564212879
0.7126259416	0.1558282511
0.7136271913	0.1552354226
0.7146280968	0.1546432133
0.715629353	0.1540512113
0.7166303756	0.1534597614
0.7176317479	0.1528685179
