0.0006297138	0.9749059012
0.0011612996	0.9659221532
0.001772335	0.9579008909
0.0024447099	0.9505559926
0.0031687919	0.9437079768
0.00393801	0.9372464341
0.0047489797	0.9310871584
0.0055918795	0.9252211292
0.0064691896	0.9195687275
0.0073740671	0.9141276114
0.0082978126	0.9089076698
0.0092456824	0.9038455287
0.0102191774	0.8989100531
0.011200322	0.8941684261
0.0122039498	0.8895285116
0.0132172119	0.8850338664
0.0142420309	0.8806600198
0.0152859804	0.8763635151
0.0163211988	0.8722455529
0.017371522	0.8681989301
0.0184382204	0.864212591
0.0194878329	0.8604011717
0.0205429616	0.8566718395
0.0216119982	0.8529898023
0.0226874279	0.8493765361
0.0237651448	0.8458405214
0.0248553652	0.8423441558
0.0259467988	0.8389198994
0.0270374622	0.8355692784
0.0281393522	0.832252117
0.0292192881	0.8290634968
0.0302957541	0.8259432445
0.0313819561	0.8228504697
0.0324638454	0.819822739
0.0335461426	0.8168439391
0.0346247771	0.8139226584
0.0357119454	0.8110239556
0.0367916279	0.8081885616
0.0378793499	0.8053738202
0.0389433189	0.8026593834
