0.5614512125	0.2506995179
0.5624528717	0.2500314195
0.5634549518	0.2493636355
0.5644561107	0.2486970579
0.5654577141	0.2480307759
0.5664582806	0.2473657724
0.5674592894	0.2467010624
0.5684602005	0.2460370032
0.5694615527	0.2453732362
0.5704629576	0.2447100175
0.5714641608	0.2440475142
0.5724654756	0.2433855172
0.5734672286	0.2427238096
0.5744680511	0.2420632935
0.57546931	0.2414030649
0.5764697757	0.2407439327
0.5774704561	0.2400852311
0.5784715703	0.2394268146
0.5794722894	0.2387692273
0.5804734408	0.2381119237
0.5814749025	0.2374549833
0.5824759068	0.2367989081
0.5834765886	0.2361436073
0.5844776999	0.2354885875
0.585478409	0.2348343911
0.5864795462	0.2341804742
0.587480465	0.2335272575
0.5884814714	0.23287454
0.5894829039	0.2322220999
0.5904841227	0.2315703528
0.5914852917	0.2309191904
0.5924868846	0.2302683035
0.5934884263	0.2296179998
0.5944895742	0.2289684998
0.595490473	0.228319708
0.5964917927	0.2276711888
0.5974928613	0.227023376
0.5984940903	0.226376002
0.5994956347	0.2257289656
0.6004967023	0.2250827771
