0.0609083639	0.7532038009
0.0619349783	0.7511326089
0.062960637	0.7490804173
0.0639905072	0.7470365498
0.0650075274	0.7450342624
0.0660281646	0.7430405391
0.0670527767	0.7410544909
0.0680657495	0.7391058653
0.0690825195	0.737164463
0.0700995404	0.7352368221
0.0711165289	0.7333231751
0.0721371795	0.7314163454
0.0731538057	0.7295303978
0.0741739887	0.72765098
0.0751937914	0.7257851364
0.0762103252	0.7239378237
0.0772231944	0.7221093842
0.0782394068	0.7202869206
0.0792528891	0.7184811034
0.0802645371	0.7166900335
0.0812793931	0.7149045895
0.0822923094	0.7131336384
0.0833020611	0.7113790356
0.0843148914	0.709629734
0.0853240314	0.7078972246
0.086336173	0.7061698228
0.0873494798	0.7044505459
0.0883580677	0.7027491503
0.0893676528	0.7010557698
0.0903801054	0.6993671585
0.0913873872	0.6976965312
0.0923974601	0.6960304948
0.0934058712	0.6943762587
0.0944170189	0.6927264754
0.0954268425	0.691087646
0.0964393518	0.6894531407
0.0974469856	0.6878350026
0.0984532027	0.6862274667
0.0994620038	0.6846240278
0.1004686769	0.683032057
